"Award_Year","Category","Date_Awarded","Prize_Amount","Prize_Amount_Adj","Prize_Link","Portion","Sort_Order","Motivation","Laureate_Full_Name","Laureate_Known_Name","Organization_Name","Laureate_Link","laureate_id","Birth_Date","Birth_City","Birth_Country","Birth_Lat","Birth_Lon","Gender","Affiliation_Name","Award_City","Award_Country","Award_Lat","Award_Lon","Age_When_Awarded","Org_Type","Sole_Winner","Org_Name","Org_Founded_Date","Founded_Country"
"2009","Chemistry","2009-10-07",10000000,12413793,"https://api.nobelprize.org/2/nobelPrize/che/2009","'1/3'",3,"for studies of the structure and function of the ribosome","Ada E. Yonath","Ada E. Yonath","","https://api.nobelprize.org/2/laureate/843","843","1939-06-22","Jerusalem","British Mandate of Palestine",31.767983,35.213809,"female","Weizmann Institute of Science","Rehovot","Israel",31.0,35.0,70.0,"Human",False,"","",""
"2008","Physiology or Medicine","2008-10-06",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/med/2008","'1/2'",1,"for his discovery of human papilloma viruses causing cervical cancer","Harald zur Hausen","Harald zur Hausen","","https://api.nobelprize.org/2/laureate/823","823","1936-03-11","Gelsenkirchen","Germany",51.516667,7.1,"male","German Cancer Research Center","Heidelberg","Germany",51.0,10.0,72.0,"Human",False,"","",""
"2008","Physiology or Medicine","2008-10-06",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/med/2008","'1/4'",2,"for their discovery of human immunodeficiency virus","Françoise Barré-Sinoussi","Françoise Barré-Sinoussi","","https://api.nobelprize.org/2/laureate/824","824","1947-07-30","Paris","France",48.860093,2.355954,"female","Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur","Paris","France",47.0,2.0,61.0,"Human",False,"","",""
"2008","Physiology or Medicine","2008-10-06",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/med/2008","'1/4'",3,"for their discovery of human immunodeficiency virus","Luc Montagnier","Luc Montagnier","","https://api.nobelprize.org/2/laureate/825","825","1932-08-18","Chabris","France",47.255,1.653333,"male","World Foundation for AIDS Research and Prevention","Paris","France",47.0,2.0,76.0,"Human",False,"","",""
"2008","Physics","2008-10-07",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/phy/2008","'1/2'",1,"for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics","Yoichiro Nambu","Yoichiro Nambu","","https://api.nobelprize.org/2/laureate/826","826","1921-01-18","Tokyo","Japan",35.680183,139.769373,"male","Enrico Fermi Institute, University of Chicago","Chicago, IL","USA",39.828175,-98.5795,87.0,"Human",False,"","",""
"2008","Physics","2008-10-07",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/phy/2008","'1/4'",2,"for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature","Makoto Kobayashi","Makoto Kobayashi","","https://api.nobelprize.org/2/laureate/827","827","1944-04-07","Nagoya","Japan",35.180679,136.918749,"male","High Energy Accelerator Research Organization (KEK)","Tsukuba","Japan",35.0,136.0,64.0,"Human",False,"","",""
"2008","Physics","2008-10-07",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/phy/2008","'1/4'",3,"for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature","Toshihide Maskawa","Toshihide Maskawa","","https://api.nobelprize.org/2/laureate/828","828","1940-02-07","Nagoya","Japan",35.180679,136.918749,"male","Kyoto Sangyo University","Kyoto","Japan",35.0,136.0,68.0,"Human",False,"","",""
"2008","Peace","2008-10-10",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/pea/2008","'1'",1,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts","Martti Ahtisaari","Martti Ahtisaari","","https://api.nobelprize.org/2/laureate/833","833","1937-06-23","Viipuri","Finland",60.709217,28.744051,"male","","","","","",71.0,"Human",True,"","",""
"2008","Literature","2008-10-09",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/lit/2008","'1'",1,"author of new departures, poetic adventure and sensual ecstasy, explorer of a humanity beyond and below the reigning civilization","Jean-Marie Gustave Le Clézio","Jean-Marie Gustave Le Clézio","","https://api.nobelprize.org/2/laureate/832","832","1940-04-13","Nice","France",43.709618,7.26105,"male","","","","","",68.0,"Human",True,"","",""
"2008","Economic Sciences","2008-10-13",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/eco/2008","'1'",1,"for his analysis of trade patterns and location of economic activity","Paul Krugman","Paul Krugman","","https://api.nobelprize.org/2/laureate/834","834","1953-02-28","New York, NY","USA",40.715758,-74.0113,"male","Princeton University","Princeton, NJ","USA",39.828175,-98.5795,55.0,"Human",True,"","",""
"2008","Chemistry","2008-10-08",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/che/2008","'1/3'",1,"for the discovery and development of the green fluorescent protein, GFP","Osamu Shimomura","Osamu Shimomura","","https://api.nobelprize.org/2/laureate/829","829","1928-08-27","Kyoto","Japan",35.017709,135.761432,"male","Marine Biological Laboratory (MBL)","Woods Hole, MA","USA",39.828175,-98.5795,80.0,"Human",False,"","",""
"2008","Chemistry","2008-10-08",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/che/2008","'1/3'",2,"for the discovery and development of the green fluorescent protein, GFP","Martin Chalfie","Martin Chalfie","","https://api.nobelprize.org/2/laureate/830","830","1947-01-15","Chicago, IL","USA",41.876228,-87.638416,"male","Columbia University","New York, NY","USA",39.828175,-98.5795,61.0,"Human",False,"","",""
"2008","Chemistry","2008-10-08",10000000,12377622,"https://api.nobelprize.org/2/nobelPrize/che/2008","'1/3'",3,"for the discovery and development of the green fluorescent protein, GFP","Roger Y. Tsien","Roger Y. Tsien","","https://api.nobelprize.org/2/laureate/831","831","1952-02-01","New York, NY","USA",40.715758,-74.0113,"male","University of California","San Diego, CA","USA",39.828175,-98.5795,56.0,"Human",False,"","",""
"2007","Physiology or Medicine","2007-10-08",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/med/2007","'1/3'",1,"for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells","Mario R. Capecchi","Mario R. Capecchi","","https://api.nobelprize.org/2/laureate/811","811","1937-10-06","Verona","Italy",45.438496,10.992412,"male","University of Utah","Salt Lake City, UT","USA",39.828175,-98.5795,70.0,"Human",False,"","",""
"2007","Physiology or Medicine","2007-10-08",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/med/2007","'1/3'",2,"for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells","Sir Martin J. Evans","Sir Martin J. Evans","","https://api.nobelprize.org/2/laureate/812","812","1941-01-01","Stroud","United Kingdom",51.745422,-2.219861,"male","Cardiff University","Cardiff","United Kingdom",54.6,-2.0,66.0,"Human",False,"","",""
"2007","Physiology or Medicine","2007-10-08",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/med/2007","'1/3'",3,"for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells","Oliver Smithies","Oliver Smithies","","https://api.nobelprize.org/2/laureate/813","813","1925-06-23","Halifax","United Kingdom",53.725,-1.863,"male","University of North Carolina","Chapel Hill, NC","USA",39.828175,-98.5795,82.0,"Human",False,"","",""
"2007","Physics","2007-10-09",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/phy/2007","'1/2'",1,"for the discovery of Giant Magnetoresistance","Albert Fert","Albert Fert","","https://api.nobelprize.org/2/laureate/814","814","1938-03-07","Carcassonne","France",43.215833,2.351389,"male","Universit&eacute; Paris-Sud","Orsay","France",47.0,2.0,69.0,"Human",False,"","",""
"2007","Physics","2007-10-09",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/phy/2007","'1/2'",2,"for the discovery of Giant Magnetoresistance","Peter Grünberg","Peter Grünberg","","https://api.nobelprize.org/2/laureate/815","815","1939-05-18","Plzen","Czechoslovakia",49.741389,13.3825,"male","Forschungszentrum J&uuml;lich","Jülich","Germany",51.0,10.0,68.0,"Human",False,"","",""
"2007","Peace","2007-10-12",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/pea/2007","'1/2'",1,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change","","","Intergovernmental Panel on Climate Change","https://api.nobelprize.org/2/laureate/818","818","","","","","","","","","","","","","Organization",False,"Intergovernmental Panel on Climate Change","1988-01-01","USA"
"2007","Peace","2007-10-12",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/pea/2007","'1/2'",2,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change","Albert Arnold (Al) Gore Jr.","Al Gore","","https://api.nobelprize.org/2/laureate/819","819","1948-03-31","Washington, D.C.","USA",38.899065,-77.036523,"male","","","","","",59.0,"Human",False,"","",""
"2007","Literature","2007-10-11",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/lit/2007","'1'",1,"that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny","Doris Lessing","Doris Lessing","","https://api.nobelprize.org/2/laureate/817","817","1919-10-22","Kermanshah","Persia",34.331005,47.077675,"female","","","","","",88.0,"Human",True,"","",""
"2007","Economic Sciences","2007-10-15",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/eco/2007","'1/3'",1,"for having laid the foundations of mechanism design theory","Leonid Hurwicz","Leonid Hurwicz","","https://api.nobelprize.org/2/laureate/820","820","1917-08-21","Moscow","Russia",55.741387,37.618892,"male","University of Minnesota","Minneapolis, MN","USA",39.828175,-98.5795,90.0,"Human",False,"","",""
"2007","Economic Sciences","2007-10-15",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/eco/2007","'1/3'",2,"for having laid the foundations of mechanism design theory","Eric S. Maskin","Eric S. Maskin","","https://api.nobelprize.org/2/laureate/821","821","1950-12-12","New York, NY","USA",40.715758,-74.0113,"male","Institute for Advanced Study","Princeton, NJ","USA",39.828175,-98.5795,56.0,"Human",False,"","",""
"2007","Economic Sciences","2007-10-15",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/eco/2007","'1/3'",3,"for having laid the foundations of mechanism design theory","Roger B. Myerson","Roger B. Myerson","","https://api.nobelprize.org/2/laureate/822","822","1951-03-29","Boston, MA","USA",42.36042,-71.05681,"male","University of Chicago","Chicago, IL","USA",39.828175,-98.5795,56.0,"Human",False,"","",""
"2007","Chemistry","2007-10-10",10000000,12802893,"https://api.nobelprize.org/2/nobelPrize/che/2007","'1'",1,"for his studies of chemical processes on solid surfaces","Gerhard Ertl","Gerhard Ertl","","https://api.nobelprize.org/2/laureate/816","816","1936-10-10","Bad Cannstatt","Germany",48.827297,9.217003,"male","Fritz-Haber-Institut der Max-Planck-Gesellschaft","Berlin","Germany",51.0,10.0,71.0,"Human",True,"","",""
"2006","Physiology or Medicine","2006-10-02",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/med/2006","'1/2'",1,"for their discovery of RNA interference - gene silencing by double-stranded RNA","Andrew Z. Fire","Andrew Z. Fire","","https://api.nobelprize.org/2/laureate/802","802","1959-04-27","Stanford, CA","USA",37.424734,-122.163858,"male","Stanford University School of Medicine","Stanford, CA","USA",39.828175,-98.5795,47.0,"Human",False,"","",""
"2006","Physiology or Medicine","2006-10-02",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/med/2006","'1/2'",2,"for their discovery of RNA interference - gene silencing by double-stranded RNA","Craig C. Mello","Craig C. Mello","","https://api.nobelprize.org/2/laureate/803","803","1960-10-18","New Haven, CT","USA",41.307802,-72.932531,"male","University of Massachusetts Medical School","Worcester, MA","USA",39.828175,-98.5795,45.0,"Human",False,"","",""
"2006","Physics","2006-10-03",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/phy/2006","'1/2'",1,"for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation","John C. Mather","John C. Mather","","https://api.nobelprize.org/2/laureate/804","804","1946-08-07","Roanoke, VA","USA",37.270973,-79.941429,"male","NASA Goddard Space Flight Center","Greenbelt, MD","USA",39.828175,-98.5795,60.0,"Human",False,"","",""
"2006","Physics","2006-10-03",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/phy/2006","'1/2'",2,"for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation","George F. Smoot","George F. Smoot","","https://api.nobelprize.org/2/laureate/805","805","1945-02-20","Yukon, FL","USA",30.234684,-81.698151,"male","University of California","Berkeley, CA","USA",39.828175,-98.5795,61.0,"Human",False,"","",""
"2006","Peace","2006-10-13",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/pea/2006","'1/2'",1,"for their efforts to create economic and social development from below","Muhammad Yunus","Muhammad Yunus","","https://api.nobelprize.org/2/laureate/809","809","1940-06-28","Chittagong","British India",22.336472,91.82605,"male","","","","","",66.0,"Human",False,"","",""
"2006","Peace","2006-10-13",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/pea/2006","'1/2'",2,"for their efforts to create economic and social development from below","","","Grameen Bank","https://api.nobelprize.org/2/laureate/810","810","","","","","","","","","","","","","Organization",False,"Grameen Bank","1976-01-01","Bangladesh"
"2006","Literature","2006-10-12",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/lit/2006","'1'",1,"who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures","Orhan Pamuk","Orhan Pamuk","","https://api.nobelprize.org/2/laureate/808","808","1952-06-07","Istanbul","Turkey",41.009197,28.966219,"male","","","","","",54.0,"Human",True,"","",""
"2006","Economic Sciences","2006-10-09",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/eco/2006","'1'",1,"for his analysis of intertemporal tradeoffs in macroeconomic policy","Edmund S. Phelps","Edmund S. Phelps","","https://api.nobelprize.org/2/laureate/807","807","1933-07-26","Evanston, IL","USA",42.045791,-87.686963,"male","Columbia University","New York, NY","USA",39.828175,-98.5795,73.0,"Human",True,"","",""
"2006","Chemistry","2006-10-04",10000000,13086876,"https://api.nobelprize.org/2/nobelPrize/che/2006","'1'",1,"for his studies of the molecular basis of eukaryotic transcription","Roger D. Kornberg","Roger D. Kornberg","","https://api.nobelprize.org/2/laureate/806","806","1947-04-24","St. Louis, MO","USA",38.628133,-90.212222,"male","Stanford University","Stanford, CA","USA",39.828175,-98.5795,59.0,"Human",True,"","",""
"2005","Physiology or Medicine","2005-10-03",10000000,13266708,"https://api.nobelprize.org/2/nobelPrize/med/2005","'1/2'",1,"for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease","Barry J. Marshall","Barry J. Marshall","","https://api.nobelprize.org/2/laureate/789","789","1951-09-30","Kalgoorlie","Australia",-30.787453,121.459778,"male","NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre","Nedlands","Australia",-28.0,137.0,54.0,"Human",False,"","",""
